Row Id,City Id,City,State,URL,Score Id,Category,Criterion,Level of government,Orientation/Identity,Score
9965,204,Lake Charles,LA,https://www.hrc.org/resources/municipalities/lake-charles-la-3,18,Non-Discrimination Laws,Public Accommodations,City,Gender Identity,0
9966,204,Lake Charles,LA,https://www.hrc.org/resources/municipalities/lake-charles-la-3,19,Non-Discrimination Laws,All-Gender Single Occupancy Facilities,State,NA,0
9967,204,Lake Charles,LA,https://www.hrc.org/resources/municipalities/lake-charles-la-3,20,Non-Discrimination Laws,All-Gender Single Occupancy Facilities,County,NA,0
9968,204,Lake Charles,LA,https://www.hrc.org/resources/municipalities/lake-charles-la-3,21,Non-Discrimination Laws,All-Gender Single Occupancy Facilities,City,NA,0
9969,204,Lake Charles,LA,https://www.hrc.org/resources/municipalities/lake-charles-la-3,22,Non-Discrimination Laws,Protects Youth From Conversion Therapy,State,NA,0
9970,204,Lake Charles,LA,https://www.hrc.org/resources/municipalities/lake-charles-la-3,23,Non-Discrimination Laws,Protects Youth From Conversion Therapy,County,NA,0
9971,204,Lake Charles,LA,https://www.hrc.org/resources/municipalities/lake-charles-la-3,24,Non-Discrimination Laws,Protects Youth From Conversion Therapy,City,NA,0
9972,204,Lake Charles,LA,https://www.hrc.org/resources/municipalities/lake-charles-la-3,25,Municipality as Employer,Non-Discrimination in City Employment,City,Sexual Orientation,0
9973,204,Lake Charles,LA,https://www.hrc.org/resources/municipalities/lake-charles-la-3,26,Municipality as Employer,Non-Discrimination in City Employment,City,Gender Identity,0
9974,204,Lake Charles,LA,https://www.hrc.org/resources/municipalities/lake-charles-la-3,27,Municipality as Employer,Transgender-Inclusive Healthcare Benefits,City,NA,0
9975,204,Lake Charles,LA,https://www.hrc.org/resources/municipalities/lake-charles-la-3,28,Municipality as Employer,City Contractor Non-Discrimination Ordinance,City,Sexual Orientation,0
9976,204,Lake Charles,LA,https://www.hrc.org/resources/municipalities/lake-charles-la-3,29,Municipality as Employer,City Contractor Non-Discrimination Ordinance,City,Gender Identity,0
9977,204,Lake Charles,LA,https://www.hrc.org/resources/municipalities/lake-charles-la-3,30,Municipality as Employer,Inclusive Workplace,City,NA,0
9978,204,Lake Charles,LA,https://www.hrc.org/resources/municipalities/lake-charles-la-3,31,Municipality as Employer,City Employee Domestic Partner Benefits,City,NA,0
9979,204,Lake Charles,LA,https://www.hrc.org/resources/municipalities/lake-charles-la-3,32,Municipal Services,Human Rights Commission,County,NA,0
9980,204,Lake Charles,LA,https://www.hrc.org/resources/municipalities/lake-charles-la-3,33,Municipal Services,Human Rights Commission,City,NA,0
9981,204,Lake Charles,LA,https://www.hrc.org/resources/municipalities/lake-charles-la-3,34,Municipal Services,Enforcement Mechanism in Human Rights Commission,County,NA,0
9982,204,Lake Charles,LA,https://www.hrc.org/resources/municipalities/lake-charles-la-3,35,Municipal Services,Enforcement Mechanism in Human Rights Commission,City,NA,0
9983,204,Lake Charles,LA,https://www.hrc.org/resources/municipalities/lake-charles-la-3,36,Municipal Services,LGBTQ+ Liaison in City Executive's Office,City,NA,0
9984,204,Lake Charles,LA,https://www.hrc.org/resources/municipalities/lake-charles-la-3,37,Municipal Services,Youth Bullying Prevention Policy for City Services,City,Sexual Orientation,0
9985,204,Lake Charles,LA,https://www.hrc.org/resources/municipalities/lake-charles-la-3,38,Municipal Services,Youth Bullying Prevention Policy for City Services,City,Gender Identity,0
9986,204,Lake Charles,LA,https://www.hrc.org/resources/municipalities/lake-charles-la-3,39,Municipal Services,City provides services to/supports LGBTQ+ youth,City,NA,0
9987,204,Lake Charles,LA,https://www.hrc.org/resources/municipalities/lake-charles-la-3,40,Municipal Services,City provides services to/supports LGBTQ+ people experiencing homelessness,City,NA,0
9988,204,Lake Charles,LA,https://www.hrc.org/resources/municipalities/lake-charles-la-3,41,Municipal Services,City provides services to/supports LGBTQ+ older adults,City,NA,0
9989,204,Lake Charles,LA,https://www.hrc.org/resources/municipalities/lake-charles-la-3,42,Municipal Services,City provides services to/supports people living with HIV or AIDS,City,NA,0
9990,204,Lake Charles,LA,https://www.hrc.org/resources/municipalities/lake-charles-la-3,43,Municipal Services,City provides services to/supports the transgender community,City,NA,0
9991,204,Lake Charles,LA,https://www.hrc.org/resources/municipalities/lake-charles-la-3,44,Law Enforcement,LGBTQ+ Police Liaison or Task Force,City,NA,0
9992,204,Lake Charles,LA,https://www.hrc.org/resources/municipalities/lake-charles-la-3,45,Law Enforcement,Reported 2019 Hate Crimes Statistics to the FBI,City,NA,12
9993,204,Lake Charles,LA,https://www.hrc.org/resources/municipalities/lake-charles-la-3,46,Leadership on LGBTQ+ Equality,Leadership's Public Position on LGBTQ+ Equality,City,NA,0
9994,204,Lake Charles,LA,https://www.hrc.org/resources/municipalities/lake-charles-la-3,47,Leadership on LGBTQ+ Equality,Leadership's Pro-Equality Legislative or Policy Efforts,City,NA,0
9995,204,Lake Charles,LA,https://www.hrc.org/resources/municipalities/lake-charles-la-3,48,Leadership on LGBTQ+ Equality,Openly LGBTQ+ elected or appointed municipal leaders,City,NA,0
9996,204,Lake Charles,LA,https://www.hrc.org/resources/municipalities/lake-charles-la-3,49,Leadership on LGBTQ+ Equality,City test limits of restrictive state law,City,NA,0
9997,205,Metairie,LA,https://www.hrc.org/resources/municipalities/metairie-la-3,1,Non-Discrimination Laws,Employment,State,Sexual Orientation,0
9998,205,Metairie,LA,https://www.hrc.org/resources/municipalities/metairie-la-3,2,Non-Discrimination Laws,Employment,State,Gender Identity,0
9999,205,Metairie,LA,https://www.hrc.org/resources/municipalities/metairie-la-3,3,Non-Discrimination Laws,Employment,County,Sexual Orientation,0
10000,205,Metairie,LA,https://www.hrc.org/resources/municipalities/metairie-la-3,4,Non-Discrimination Laws,Employment,County,Gender Identity,0
10001,205,Metairie,LA,https://www.hrc.org/resources/municipalities/metairie-la-3,5,Non-Discrimination Laws,Employment,City,Sexual Orientation,0
10002,205,Metairie,LA,https://www.hrc.org/resources/municipalities/metairie-la-3,6,Non-Discrimination Laws,Employment,City,Gender Identity,0
10003,205,Metairie,LA,https://www.hrc.org/resources/municipalities/metairie-la-3,7,Non-Discrimination Laws,Housing,State,Sexual Orientation,0
10004,205,Metairie,LA,https://www.hrc.org/resources/municipalities/metairie-la-3,8,Non-Discrimination Laws,Housing,State,Gender Identity,0
10005,205,Metairie,LA,https://www.hrc.org/resources/municipalities/metairie-la-3,9,Non-Discrimination Laws,Housing,County,Sexual Orientation,0
10006,205,Metairie,LA,https://www.hrc.org/resources/municipalities/metairie-la-3,10,Non-Discrimination Laws,Housing,County,Gender Identity,0
10007,205,Metairie,LA,https://www.hrc.org/resources/municipalities/metairie-la-3,11,Non-Discrimination Laws,Housing,City,Sexual Orientation,0
10008,205,Metairie,LA,https://www.hrc.org/resources/municipalities/metairie-la-3,12,Non-Discrimination Laws,Housing,City,Gender Identity,0
10009,205,Metairie,LA,https://www.hrc.org/resources/municipalities/metairie-la-3,13,Non-Discrimination Laws,Public Accommodations,State,Sexual Orientation,0
10010,205,Metairie,LA,https://www.hrc.org/resources/municipalities/metairie-la-3,14,Non-Discrimination Laws,Public Accommodations,State,Gender Identity,0
10011,205,Metairie,LA,https://www.hrc.org/resources/municipalities/metairie-la-3,15,Non-Discrimination Laws,Public Accommodations,County,Sexual Orientation,0
10012,205,Metairie,LA,https://www.hrc.org/resources/municipalities/metairie-la-3,16,Non-Discrimination Laws,Public Accommodations,County,Gender Identity,0
10013,205,Metairie,LA,https://www.hrc.org/resources/municipalities/metairie-la-3,17,Non-Discrimination Laws,Public Accommodations,City,Sexual Orientation,0
10014,205,Metairie,LA,https://www.hrc.org/resources/municipalities/metairie-la-3,18,Non-Discrimination Laws,Public Accommodations,City,Gender Identity,0
10015,205,Metairie,LA,https://www.hrc.org/resources/municipalities/metairie-la-3,19,Non-Discrimination Laws,All-Gender Single Occupancy Facilities,State,NA,0
10016,205,Metairie,LA,https://www.hrc.org/resources/municipalities/metairie-la-3,20,Non-Discrimination Laws,All-Gender Single Occupancy Facilities,County,NA,0
10017,205,Metairie,LA,https://www.hrc.org/resources/municipalities/metairie-la-3,21,Non-Discrimination Laws,All-Gender Single Occupancy Facilities,City,NA,0
10018,205,Metairie,LA,https://www.hrc.org/resources/municipalities/metairie-la-3,22,Non-Discrimination Laws,Protects Youth From Conversion Therapy,State,NA,0
10019,205,Metairie,LA,https://www.hrc.org/resources/municipalities/metairie-la-3,23,Non-Discrimination Laws,Protects Youth From Conversion Therapy,County,NA,0
10020,205,Metairie,LA,https://www.hrc.org/resources/municipalities/metairie-la-3,24,Non-Discrimination Laws,Protects Youth From Conversion Therapy,City,NA,0
10021,205,Metairie,LA,https://www.hrc.org/resources/municipalities/metairie-la-3,25,Municipality as Employer,Non-Discrimination in City Employment,City,Sexual Orientation,0
10022,205,Metairie,LA,https://www.hrc.org/resources/municipalities/metairie-la-3,26,Municipality as Employer,Non-Discrimination in City Employment,City,Gender Identity,0
10023,205,Metairie,LA,https://www.hrc.org/resources/municipalities/metairie-la-3,27,Municipality as Employer,Transgender-Inclusive Healthcare Benefits,City,NA,0
10024,205,Metairie,LA,https://www.hrc.org/resources/municipalities/metairie-la-3,28,Municipality as Employer,City Contractor Non-Discrimination Ordinance,City,Sexual Orientation,0
10025,205,Metairie,LA,https://www.hrc.org/resources/municipalities/metairie-la-3,29,Municipality as Employer,City Contractor Non-Discrimination Ordinance,City,Gender Identity,0
10026,205,Metairie,LA,https://www.hrc.org/resources/municipalities/metairie-la-3,30,Municipality as Employer,Inclusive Workplace,City,NA,0
10027,205,Metairie,LA,https://www.hrc.org/resources/municipalities/metairie-la-3,31,Municipality as Employer,City Employee Domestic Partner Benefits,City,NA,0
10028,205,Metairie,LA,https://www.hrc.org/resources/municipalities/metairie-la-3,32,Municipal Services,Human Rights Commission,County,NA,0
10029,205,Metairie,LA,https://www.hrc.org/resources/municipalities/metairie-la-3,33,Municipal Services,Human Rights Commission,City,NA,0
10030,205,Metairie,LA,https://www.hrc.org/resources/municipalities/metairie-la-3,34,Municipal Services,Enforcement Mechanism in Human Rights Commission,County,NA,0
10031,205,Metairie,LA,https://www.hrc.org/resources/municipalities/metairie-la-3,35,Municipal Services,Enforcement Mechanism in Human Rights Commission,City,NA,0
10032,205,Metairie,LA,https://www.hrc.org/resources/municipalities/metairie-la-3,36,Municipal Services,LGBTQ+ Liaison in City Executive's Office,City,NA,0
10033,205,Metairie,LA,https://www.hrc.org/resources/municipalities/metairie-la-3,37,Municipal Services,Youth Bullying Prevention Policy for City Services,City,Sexual Orientation,0
10034,205,Metairie,LA,https://www.hrc.org/resources/municipalities/metairie-la-3,38,Municipal Services,Youth Bullying Prevention Policy for City Services,City,Gender Identity,0
10035,205,Metairie,LA,https://www.hrc.org/resources/municipalities/metairie-la-3,39,Municipal Services,City provides services to/supports LGBTQ+ youth,City,NA,0
10036,205,Metairie,LA,https://www.hrc.org/resources/municipalities/metairie-la-3,40,Municipal Services,City provides services to/supports LGBTQ+ people experiencing homelessness,City,NA,0
10037,205,Metairie,LA,https://www.hrc.org/resources/municipalities/metairie-la-3,41,Municipal Services,City provides services to/supports LGBTQ+ older adults,City,NA,0
10038,205,Metairie,LA,https://www.hrc.org/resources/municipalities/metairie-la-3,42,Municipal Services,City provides services to/supports people living with HIV or AIDS,City,NA,0
10039,205,Metairie,LA,https://www.hrc.org/resources/municipalities/metairie-la-3,43,Municipal Services,City provides services to/supports the transgender community,City,NA,0
10040,205,Metairie,LA,https://www.hrc.org/resources/municipalities/metairie-la-3,44,Law Enforcement,LGBTQ+ Police Liaison or Task Force,City,NA,0
10041,205,Metairie,LA,https://www.hrc.org/resources/municipalities/metairie-la-3,45,Law Enforcement,Reported 2019 Hate Crimes Statistics to the FBI,City,NA,0
10042,205,Metairie,LA,https://www.hrc.org/resources/municipalities/metairie-la-3,46,Leadership on LGBTQ+ Equality,Leadership's Public Position on LGBTQ+ Equality,City,NA,0
10043,205,Metairie,LA,https://www.hrc.org/resources/municipalities/metairie-la-3,47,Leadership on LGBTQ+ Equality,Leadership's Pro-Equality Legislative or Policy Efforts,City,NA,0
10044,205,Metairie,LA,https://www.hrc.org/resources/municipalities/metairie-la-3,48,Leadership on LGBTQ+ Equality,Openly LGBTQ+ elected or appointed municipal leaders,City,NA,0
10045,205,Metairie,LA,https://www.hrc.org/resources/municipalities/metairie-la-3,49,Leadership on LGBTQ+ Equality,City test limits of restrictive state law,City,NA,0
10046,206,Monroe,LA,https://www.hrc.org/resources/municipalities/monroe-la-3,1,Non-Discrimination Laws,Employment,State,Sexual Orientation,0
10047,206,Monroe,LA,https://www.hrc.org/resources/municipalities/monroe-la-3,2,Non-Discrimination Laws,Employment,State,Gender Identity,0
10048,206,Monroe,LA,https://www.hrc.org/resources/municipalities/monroe-la-3,3,Non-Discrimination Laws,Employment,County,Sexual Orientation,0
10049,206,Monroe,LA,https://www.hrc.org/resources/municipalities/monroe-la-3,4,Non-Discrimination Laws,Employment,County,Gender Identity,0
10050,206,Monroe,LA,https://www.hrc.org/resources/municipalities/monroe-la-3,5,Non-Discrimination Laws,Employment,City,Sexual Orientation,0
10051,206,Monroe,LA,https://www.hrc.org/resources/municipalities/monroe-la-3,6,Non-Discrimination Laws,Employment,City,Gender Identity,0
10052,206,Monroe,LA,https://www.hrc.org/resources/municipalities/monroe-la-3,7,Non-Discrimination Laws,Housing,State,Sexual Orientation,0
10053,206,Monroe,LA,https://www.hrc.org/resources/municipalities/monroe-la-3,8,Non-Discrimination Laws,Housing,State,Gender Identity,0
10054,206,Monroe,LA,https://www.hrc.org/resources/municipalities/monroe-la-3,9,Non-Discrimination Laws,Housing,County,Sexual Orientation,0
10055,206,Monroe,LA,https://www.hrc.org/resources/municipalities/monroe-la-3,10,Non-Discrimination Laws,Housing,County,Gender Identity,0
10056,206,Monroe,LA,https://www.hrc.org/resources/municipalities/monroe-la-3,11,Non-Discrimination Laws,Housing,City,Sexual Orientation,0
10057,206,Monroe,LA,https://www.hrc.org/resources/municipalities/monroe-la-3,12,Non-Discrimination Laws,Housing,City,Gender Identity,0
10058,206,Monroe,LA,https://www.hrc.org/resources/municipalities/monroe-la-3,13,Non-Discrimination Laws,Public Accommodations,State,Sexual Orientation,0
10059,206,Monroe,LA,https://www.hrc.org/resources/municipalities/monroe-la-3,14,Non-Discrimination Laws,Public Accommodations,State,Gender Identity,0
10060,206,Monroe,LA,https://www.hrc.org/resources/municipalities/monroe-la-3,15,Non-Discrimination Laws,Public Accommodations,County,Sexual Orientation,0
10061,206,Monroe,LA,https://www.hrc.org/resources/municipalities/monroe-la-3,16,Non-Discrimination Laws,Public Accommodations,County,Gender Identity,0
10062,206,Monroe,LA,https://www.hrc.org/resources/municipalities/monroe-la-3,17,Non-Discrimination Laws,Public Accommodations,City,Sexual Orientation,0
10063,206,Monroe,LA,https://www.hrc.org/resources/municipalities/monroe-la-3,18,Non-Discrimination Laws,Public Accommodations,City,Gender Identity,0
10064,206,Monroe,LA,https://www.hrc.org/resources/municipalities/monroe-la-3,19,Non-Discrimination Laws,All-Gender Single Occupancy Facilities,State,NA,0
10065,206,Monroe,LA,https://www.hrc.org/resources/municipalities/monroe-la-3,20,Non-Discrimination Laws,All-Gender Single Occupancy Facilities,County,NA,0
